category_code,category_name,additive_name,cns,ins,max_amount,unit,remark,calc_basis
12.0,调味品(12.01盐及代盐制品、12.09香辛料类除外),琥珀酸二钠,12.005,364,20.0,g/kg,,
05.02,糖果,花生衣红,08.134,,0.4,g/kg,,
07.03,饼干,花生衣红,08.134,,0.4,g/kg,,
08.03.05,肉灌肠类,花生衣红,08.134,,0.4,g/kg,,
14.04,碳酸饮料,花生衣红,08.134,,0.1,g/kg,,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量"
13.01,婴幼儿配方食品,槐豆胶(又名刺槐豆胶),20.023,410,-1.0,g/L,,以即食状态计
02.02.01.01,"各类食品,表 A.2 中 编 号 为 1~4、6~49、54~61、63~68的食品类别除外",黄原胶(又名汉生胶),20.009,415,-1.0,GMP,,
06.03.02.01,生湿面制品(如 面 条、饺 子 皮、馄 饼 皮、烧麦皮),黄原胶(又名汉生胶),20.009,415,10.0,g/kg,,
06.03.02.02,生干面制品,黄原胶(又名汉生胶),20.009,415,4.0,g/kg,,
11.01.02,赤砂糖、原糖、其他糖和糖浆,黄原胶(又名汉生胶),20.009,415,5.0,g/kg,,
13.01.03,特殊医学用途婴儿配方食品,黄原胶(又名汉生胶),20.009,415,9.0,g/kg,"使用量仅限粉状产品,液态产品按照稀释倍数折算",
05.02.01,胶基糖果,己二酸,01.109,355,4.0,g/kg,,
14.06,固体饮料,己二酸,01.109,355,0.01,g/kg,,
16.01,果冻,己二酸,01.109,355,0.1,g/kg,,"如用于果冻粉,按冲调倍数增加使用量"
-,"各类食品,表 A.2中编号为1~68的食品类别除外",甲基纤维素,20.043,461,-1.0,GMP,,
02.01.01.02,氢化植物油,甲壳素(又名几丁质),20.018,,2.0,g/kg,,
02.05,其他油脂或油脂制品(仅限植脂末),甲壳素(又名几丁质),20.018,,2.0,g/kg,,
03.0,冷冻饮品(03.04食用冰除外),甲壳素(又名几丁质),20.018,,2.0,g/kg,,
04.01.02.05,果酱,甲壳素(又名几丁质),20.018,,5.0,g/kg,,
04.05.02.04,"坚果与籽类的泥(酱),包括花生酱等",甲壳素(又名几丁质),20.018,,2.0,g/kg,,
12.03,食醋,甲壳素(又名几丁质),20.018,,1.0,g/kg,,
12.10.02.01,蛋黄酱、沙拉酱,甲壳素(又名几丁质),20.018,,2.0,g/kg,,
12.10.03,液体复合调味料,甲壳素(又名几丁质),20.018,,1.0,g/kg,,
14.03.01.03,乳酸菌饮料,甲壳素(又名几丁质),20.018,,2.5,g/kg,相应的固体饮料按稀释倍数增加使用量,以即饮状态计
15.03.05,啤酒和麦芽饮料,甲壳素(又名几丁质),20.018,,0.4,g/kg,,
01.03.02,调制乳粉和调制奶油粉,姜黄,08.102,100,0.4,g/kg,,以姜黄素计
03.0,冷冻饮品(03.04食用冰除外),姜黄,08.102,100,-1.0,GMP,,
04.01.02.05,果酱,姜黄,08.102,100,-1.0,GMP,,
04.01.02.08.01,蜜饯类、凉果类,姜黄,08.102,100,-1.0,GMP,,
04.01.02.09,装饰性果蔬,姜黄,08.102,100,-1.0,GMP,,
04.02.02.03,腌渍的蔬菜,姜黄,08.102,100,0.01,g/kg,,以姜黄素计
04.05.02.01,熟制坚果与籽类(仅限油炸坚果与籽类),姜黄,08.102,100,-1.0,GMP,,
05.0,可可制品、巧克力和巧克力制品(包括代可可脂巧克力及制品)以及糖果,姜黄,08.102,100,-1.0,GMP,,
06.05.02.04,粉圆,姜黄,08.102,100,1.2,g/kg,,以姜黄素计
06.06,"即食谷物,包括碾轧燕麦(片)",姜黄,08.102,100,0.03,g/kg,,以姜黄素计
06.07,方便米面制品,姜黄,08.102,100,-1.0,GMP,,
06.11,面糊 (如 用 于 鱼 和 禽 肉 的 拖 面 糊)、裹粉、煎炸粉,姜黄,08.102,100,0.25,g/kg,,以姜黄素计
07.0,焙烤食品,姜黄,08.102,100,-1.0,GMP,,
12.0,调味品(12.01盐及代盐制品、12.09 香辛料类除外),姜黄,08.102,100,-1.0,GMP,,
14.0,饮料类[14.01包装饮用水、14.02.01果蔬汁(浆)、14.02.02浓缩果蔬汁(浆)除外],姜黄,08.102,100,-1.0,GMP,,
15.02,配制酒,姜黄,08.102,100,-1.0,GMP,,
16.01,果冻,姜黄,08.102,100,-1.0,g/kg,也可用于果冻粉,
16.06,膨化食品,姜黄,08.102,100,0.2,g/kg,,以姜黄素计
03.0,冷冻饮品(03.04食用冰除外),姜黄素,08.132,100,0.15,g/kg,,
04.05.02.01,熟制坚果与籽类(仅限油炸坚果与籽类),姜黄素,08.132,100,-1.0,GMP,,
05.0,可可制品、巧克力和巧克力制品(包括代可可脂巧克力及制品)以及糖果,姜黄素,08.132,100,0.01,g/kg,,
05.02,糖果,姜黄素,08.132,100,0.7,g/kg,,
05.04,"装饰糖果(如工艺造型,或用于蛋糕装饰)、顶饰(非水果材料)和甜汁",姜黄素,08.132,100,0.5,g/kg,,
06.07,方便米面制品,姜黄素,08.132,100,0.5,g/kg,,
06.10,粮食制品馅料,姜黄素,08.132,100,-1.0,GMP,,
06.11,面糊(如用于鱼和禽肉的拖面粉糊)、裹粉、煎炸粉,姜黄素,08.132,100,0.3,g/kg,,
11.05,调味糖浆,姜黄素,08.132,100,0.5,g/kg,,
12.10,复合调味料,姜黄素,08.132,100,0.1,g/kg,,
14.04,碳酸饮料,姜黄素,08.132,100,0.01,g/kg,,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量"
16.01,果冻,姜黄素,08.132,100,0.01,g/kg,,"如用于果冻粉,按冲调倍数增加使用量"
16.06,膨化食品,姜黄素,08.132,100,-1.0,GMP,,
01.04.02,调制炼乳(包括加糖炼乳及使用了非乳原料的调制炼乳等),焦糖色(加氨生产),08.110,150c,2.0,g/kg,,
03.0,冷冻饮品(03.04食用冰除外),焦糖色(加氨生产),08.110,150c,2.0,g/kg,,
04.01.02.05,果酱,焦糖色(加氨生产),08.110,150c,1.5,g/kg,,
05.0,可可制品、巧克力和巧克力制品(包括代可可脂巧克力及制品)以及糖果,焦糖色(加氨生产),08.110,150c,-1.0,GMP,,
06.05.02.04,粉圆,焦糖色(加氨生产),08.110,150c,-1.0,GMP,,
06.06,"即食谷物,包括碾轧燕麦(片)",焦糖色(加氨生产),08.110,150c,-1.0,GMP,,
06.11,面糊 (如 用 于 鱼 和 禽 肉 的 拖 面 糊)、裹粉、煎炸粉,焦糖色(加氨生产),08.110,150c,12.0,g/kg,,
07.03,饼干,焦糖色(加氨生产),08.110,150c,-1.0,GMP,,
11.05,调味糖浆,焦糖色(加氨生产),08.110,150c,-1.0,GMP,,
12.03,食醋,焦糖色(加氨生产),08.110,150c,1.0,g/kg,,
12.04,酱油,焦糖色(加氨生产),08.110,150c,-1.0,GMP,,
12.05,酿造酱,焦糖色(加氨生产),08.110,150c,-1.0,GMP,,
12.10,复合调味料,焦糖色(加氨生产),08.110,150c,-1.0,GMP,,
14.02.03,果蔬汁(浆)类饮料,焦糖色(加氨生产),08.110,150c,-1.0,GMP,相应的固体饮料也可使用,
14.03.01,含乳饮料,焦糖色(加氨生产),08.110,150c,2.0,g/kg,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量",
14.08,风味饮料(仅限果味饮料),焦糖色(加氨生产),08.110,150c,5.0,g/kg,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量",
15.01.03,白兰地,焦糖色(加氨生产),08.110,150c,50.0,g/L,,
15.01.04,威士忌,焦糖色(加氨生产),08.110,150c,6.0,g/L,,
15.01.06,朗姆酒,焦糖色(加氨生产),08.110,150c,6.0,g/L,,
15.01.07,其他蒸馏酒(仅限龙舌兰酒),焦糖色(加氨生产),08.110,150c,1.0,g/L,,
15.02,配制酒,焦糖色(加氨生产),08.110,150c,50.0,g/L,,
15.03.01.03,调香葡萄酒,焦糖色(加氨生产),08.110,150c,50.0,g/L,,
15.03.02,黄酒,焦糖色(加氨生产),08.110,150c,30.0,g/L,,
15.03.05,啤酒和麦芽饮料,焦糖色(加氨生产),08.110,150c,50.0,g/L,,
16.01,果冻,焦糖色(加氨生产),08.110,150c,50.0,g/kg,"如用于果冻粉,按冲调倍数增加使用量",
15.01.03,白兰地,焦糖色(苛性硫酸盐法),08.151,150b,6.0,g/L,,
15.01.04,威士忌,焦糖色(苛性硫酸盐法),08.151,150b,6.0,g/L,,
15.01.06,朗姆酒,焦糖色(苛性硫酸盐法),08.151,150b,6.0,g/L,,
15.02,配制酒,焦糖色(苛性硫酸盐法),08.151,150b,6.0,g/L,,
01.04.02,调制炼乳(包括加糖炼乳及使用了非乳原料的调制炼乳等),焦糖色(普通法),08.108,150a,-1.0,GMP,,
03.0,冷冻饮品(03.04食用冰除外),焦糖色(普通法),08.108,150a,-1.0,GMP,,
04.01.02.05,果酱,焦糖色(普通法),08.108,150a,1.5,g/kg,,
04.04.01.03,豆干再制品,焦糖色(普通法),08.108,150a,-1.0,GMP,,
05.0,可可制品、巧克力和巧克力制 品(包 括代可可脂巧克力及制品)以及糖果,焦糖色(普通法),08.108,150a,-1.0,GMP,,
06.06,"即食谷物,包括碾轧燕麦(片)",焦糖色(普通法),08.108,150a,-1.0,GMP,,
06.11,面糊 (如 用 于 鱼 和 禽 肉 的 拖 面 糊)、裹粉、煎炸粉,焦糖色(普通法),08.108,150a,-1.0,GMP,,
07.03,饼干,焦糖色(普通法),08.108,150a,-1.0,GMP,,
07.04,焙烤食品馅料及表面用挂浆(仅限风味派馅料),焦糖色(普通法),08.108,150a,-1.0,GMP,,
08.02.01,调理肉制品(生肉添加调理料),焦糖色(普通法),08.108,150a,-1.0,GMP,,
11.05,调味糖浆,焦糖色(普通法),08.108,150a,-1.0,GMP,,
12.03,食醋,焦糖色(普通法),08.108,150a,-1.0,GMP,,
12.04,酱油,焦糖色(普通法),08.108,150a,-1.0,GMP,,
12.05,酿造酱,焦糖色(普通法),08.108,150a,-1.0,GMP,,
12.10,复合调味料,焦糖色(普通法),08.108,150a,-1.0,GMP,,
14.02.03,果蔬汁(浆)类饮料,焦糖色(普通法),08.108,150a,-1.0,GMP,相应的固体饮料也可使用,
14.03.01,含乳饮料,焦糖色(普通法),08.108,150a,-1.0,GMP,相应的固体饮料也可使用,
14.03.04,其他蛋白饮料,焦糖色(普通法),08.108,150a,-1.0,GMP,相应的固体饮料也可使用,
14.08,风味饮料(仅限果味饮料),焦糖色(普通法),08.108,150a,-1.0,GMP,相应的固体饮料也可使用,
15.01.03,白兰地,焦糖色(普通法),08.108,150a,-1.0,GMP,,
15.01.04,威士忌,焦糖色(普通法),08.108,150a,6.0,g/L,,
15.01.06,朗姆酒,焦糖色(普通法),08.108,150a,6.0,g/L,,
15.01.07,其他蒸馏酒(仅限龙舌兰酒),焦糖色(普通法),08.108,150a,1.0,g/L,,
15.02,配制酒,焦糖色(普通法),08.108,150a,-1.0,GMP,,
15.03.01.03,调香葡萄酒,焦糖色(普通法),08.108,150a,-1.0,GMP,,
15.03.02,黄酒,焦糖色(普通法),08.108,150a,-1.0,GMP,,
15.03.05,啤酒和麦芽饮料,焦糖色(普通法),08.108,150a,-1.0,GMP,,
16.01,果冻,焦糖色(普通法),08.108,150a,-1.0,GMP,也可用于果冻粉,
16.06,膨化食品,焦糖色(普通法),08.108,150a,2.5,g/kg,,
01.04.02,调制炼乳(包括加糖炼乳及使用了非乳原料的调制炼乳等),焦糖色(亚硫酸铵法),08.109,150d,1.0,g/kg,,
03.0,冷冻饮品(03.04食用冰除外),焦糖色(亚硫酸铵法),08.109,150d,2.0,g/kg,,
05.0,可可制品、巧克力和巧克力制品(包括代可可脂巧克力及制品)以及糖果,焦糖色(亚硫酸铵法),08.109,150d,-1.0,g/kg,,
06.06,"即食谷物,包括碾轧燕麦(片)",焦糖色(亚硫酸铵法),08.109,150d,2.5,g/kg,,
06.11,面糊 (如 用 于 鱼 和 禽 肉 的 拖 面 糊)、裹粉、煎炸粉,焦糖色(亚硫酸铵法),08.109,150d,2.5,g/kg,,
07.03,饼干,焦糖色(亚硫酸铵法),08.109,150d,50.0,g/kg,,
07.04,焙烤食品馅料及表面用挂浆(仅限风味派馅料),焦糖色(亚硫酸铵法),08.109,150d,7.5,g/kg,,
12.04,酱油,焦糖色(亚硫酸铵法),08.109,150d,-1.0,g/kg,,
12.05,酿造酱,焦糖色(亚硫酸铵法),08.109,150d,10.0,g/kg,,
12.07,料酒及制品,焦糖色(亚硫酸铵法),08.109,150d,10.0,g/kg,,
12.10,复合调味料,焦糖色(亚硫酸铵法),08.109,150d,50.0,g/kg,,
14.02.03,果蔬汁(浆)类饮料,焦糖色(亚硫酸铵法),08.109,150d,-1.0,GMP,,
14.03.01,含乳饮料,焦糖色(亚硫酸铵法),08.109,150d,2.0,g/kg,,
14.04,碳酸饮料,焦糖色(亚硫酸铵法),08.109,150d,-1.0,GMP,,
14.05.01,茶(类)饮料,焦糖色(亚硫酸铵法),08.109,150d,10.0,g/kg,,
14.05.02,咖啡(类)饮料,焦糖色(亚硫酸铵法),08.109,150d,0.1,g/kg,,
14.05.03,植物饮料,焦糖色(亚硫酸铵法),08.109,150d,0.1,g/kg,,
14.06,固体饮料,焦糖色(亚硫酸铵法),08.109,150d,-1.0,GMP,,
14.08,风味饮料(仅限果味饮料),焦糖色(亚硫酸铵法),08.109,150d,-1.0,GMP,,
15.01.03,白兰地,焦糖色(亚硫酸铵法),08.109,150d,50.0,g/L,,
15.01.04,威士忌,焦糖色(亚硫酸铵法),08.109,150d,6.0,g/L,,
15.01.06,朗姆酒,焦糖色(亚硫酸铵法),08.109,150d,6.0,g/L,,
15.01.07,其他蒸馏酒(仅限龙舌兰酒),焦糖色(亚硫酸铵法),08.109,150d,1.0,g/L,,
15.02,配制酒,焦糖色(亚硫酸铵法),08.109,150d,50.0,g/L,,
15.03.01.03,调香葡萄酒,焦糖色(亚硫酸铵法),08.109,150d,50.0,g/L,,
15.03.02,黄酒,焦糖色(亚硫酸铵法),08.109,150d,30.0,g/L,,
15.03.05,啤酒和麦芽饮料,焦糖色(亚硫酸铵法),08.109,150d,50.0,g/L,,
-,"各类食品,表 A.2中编号为1~68的食品类别除外",结冷胶,20.027,418,-1.0,GMP,,
07.02,糕点,金樱子棕,08.131,,0.9,g/kg,,
07.04,焙烤食品馅料及表面用挂浆,金樱子棕,08.131,,1.0,g/kg,,
14.04,碳酸饮料,金樱子棕,08.131,,1.0,g/kg,,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量"
15.02,配制酒,金樱子棕,08.131,,0.2,g/kg,,
06.03,小麦粉及其制品 [06.03.01 小麦粉、06.03.02.01生湿面制品(如面条、饺子皮、馄饨皮、烧麦皮)、06.03.02.02 生干面制品除外],酒石酸氢钾,06.007,336,-1.0,GMP,,
07.0,焙烤食品,酒石酸氢钾,06.007,336,-1.0,GMP,,
12.01,盐及代盐制品,酒石酸铁,02.011,,0.106,g/kg,,
05.0,可可制品、巧克力和巧克力制品(包括代可可脂巧克力及制品)以及糖果,菊花黄浸膏,08.113,,0.3,g/kg,,
07.02.04,糕点上彩装,菊花黄浸膏,08.113,,0.3,g/kg,,
14.02.03,果蔬汁(浆)类饮料,菊花黄浸膏,08.113,,0.3,g/kg,,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量"
14.08,风味饮料(仅限果味饮料),菊花黄浸膏,08.113,,0.3,g/kg,,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量"
-,"各类食品,表 A.2中编号为1~68的食品类别除外",聚丙烯酸钠,20.036,,-1.0,GMP,,
04.01.01.02,经表面处理的鲜水果,"聚二甲基硅氧烷及其乳液(包括聚二甲基硅氧烷,聚二甲基硅氧烷乳液)",03.007,900a,0.0009,g/kg,,以聚二甲基硅氧烷计
04.02.01.02,经表面处理的新鲜蔬菜,"聚二甲基硅氧烷及其乳液(包括聚二甲基硅氧烷,聚二甲基硅氧烷乳液)",03.007,900a,0.0009,g/kg,,以聚二甲基硅氧烷计
02.02,水油状脂肪乳化制品(02.02.01.01黄油和浓缩黄油除外),"聚甘油蓖麻醇酸酯(简称""PGPR"")",10.029,476,10.0,g/kg,,
05.01,"可可制品、巧克力和巧克力制品,包括代可可脂巧克力及制品","聚甘油蓖麻醇酸酯(简称""PGPR"")",10.029,476,5.0,g/kg,,
05.03,糖果和巧克力制品包衣,"聚甘油蓖麻醇酸酯(简称""PGPR"")",10.029,476,5.0,g/kg,,
05.04,"装饰糖果(如工艺造型,或用于蛋糕装饰)、顶饰(非水果材料)和甜汁(仅限巧克力涂层)","聚甘油蓖麻醇酸酯(简称""PGPR"")",10.029,476,5.0,g/kg,,
12.10.02,半固体复合调味料,"聚甘油蓖麻醇酸酯(简称""PGPR"")",10.029,476,5.0,g/kg,,
01.01.03,调制乳,聚甘油脂肪酸酯,10.022,475,10.0,g/kg,,
01.03.02,调制乳粉和调制奶油粉,聚甘油脂肪酸酯,10.022,475,10.0,g/kg,,
01.05,稀奶油(淡奶油)及其类似品(01.05.01稀奶油除外),聚甘油脂肪酸酯,10.022,475,10.0,g/kg,,
02.0,脂肪、油和乳化脂肪制品(02.01基本不含水的脂肪和油、02.02.01.01黄油和浓缩黄油除外),聚甘油脂肪酸酯,10.022,475,20.0,g/kg,,
02.01.01.01,植物油(仅限煎炸用油),聚甘油脂肪酸酯,10.022,475,10.0,g/kg,,
03.0,冷冻饮品(03.04食用冰除外),聚甘油脂肪酸酯,10.022,475,10.0,g/kg,,
04.05.02.01,熟制坚果与籽类(仅限油炸坚果与籽类),聚甘油脂肪酸酯,10.022,475,10.0,g/kg,,
05.01,"可可制品、巧克力和巧克力制品,包括代可可脂巧克力及制品",聚甘油脂肪酸酯,10.022,475,10.0,g/kg,,
05.02,糖果,聚甘油脂肪酸酯,10.022,475,5.0,g/kg,,
06.06,"即食谷物,包括碾轧燕麦(片)",聚甘油脂肪酸酯,10.022,475,10.0,g/kg,,
06.07,方便米面制品,聚甘油脂肪酸酯,10.022,475,10.0,g/kg,,
06.11,面糊 (如 用 于 鱼 和 禽 肉 的 拖 面 糊)、裹粉、煎炸粉,聚甘油脂肪酸酯,10.022,475,10.0,g/kg,,
07.0,焙烤食品,聚甘油脂肪酸酯,10.022,475,10.0,g/kg,,
12.0,调味品(12.01盐及代盐制品、12.09 香辛料类除外)(仅 限 用 于 膨 化 食 品 的 调味料),聚甘油脂肪酸酯,10.022,475,10.0,g/kg,,
12.10.01,固体复合调味料,聚甘油脂肪酸酯,10.022,475,10.0,g/kg,,
12.10.02,半固体复合调味料,聚甘油脂肪酸酯,10.022,475,10.0,g/kg,,
14.0,饮料类[14.01包装饮用水、14.02.01果蔬汁(浆)、14.02.02浓缩果蔬汁(浆)除外],聚甘油脂肪酸酯,10.022,475,10.0,g/kg,,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量"
16.01,果冻,聚甘油脂肪酸酯,10.022,475,10.0,g/kg,,"如用于果冻粉,按冲调倍数增加使用量"
16.06,膨化食品,聚甘油脂肪酸酯,10.022,475,10.0,g/kg,,
01.01.03,调制乳,聚葡萄糖,20.022,1200,-1.0,GMP,,
01.02.02,风味发酵乳,聚葡萄糖,20.022,1200,-1.0,GMP,,
03.0,冷冻饮品(03.04食用冰除外),聚葡萄糖,20.022,1200,-1.0,GMP,,
05.0,可可制品、巧克力和巧克力制 品(包 括代可可脂巧克力及制品)以及糖果,聚葡萄糖,20.022,1200,-1.0,GMP,,
07.0,焙烤食品,聚葡萄糖,20.022,1200,-1.0,GMP,,
08.03.05,肉灌肠类,聚葡萄糖,20.022,1200,-1.0,GMP,,
12.10.02.01,蛋黄酱、沙拉酱,聚葡萄糖,20.022,1200,-1.0,GMP,,
14.0,饮料类[14.01包装饮用水、14.02.01果蔬汁(浆)、14.02.02浓缩果蔬汁(浆)除外],聚葡萄糖,20.022,1200,-1.0,GMP,,
16.01,果冻,聚葡萄糖,20.022,1200,-1.0,,也可用于果冻粉,
15.03.01,葡萄酒,聚天冬氨酸钾,18.014,456,0.3,g/L,,
05.03,糖果和巧克力制品包衣,聚乙二醇,14.012,1521,-1.0,GMP,,
05.03,糖果和巧克力制品包衣,聚乙烯醇,14.010,1203,18.0,g/kg,,
01.02.02,风味发酵乳,决明胶,20.045,427,2.5,g/kg,,
01.05.01,稀奶油,决明胶,20.045,427,2.5,g/kg,,
01.07,以乳为主要配料的即食风味食品或其预制产品(不包括冰淇淋和风味发酵乳),决明胶,20.045,427,2.5,g/kg,,
03.01,冰淇淋、雪糕类,决明胶,20.045,427,2.5,g/kg,,
06.03.02,小麦粉制品[06.03.02.01生湿面制品(如面条、饺子皮、馄饨皮、烧麦皮)、06.03.02.02生干面制品除外],决明胶,20.045,427,3.0,g/kg,,
06.07,方便米面制品,决明胶,20.045,427,2.5,g/kg,,
07.0,焙烤食品,决明胶,20.045,427,2.5,g/kg,,
08.03.05,肉灌肠类,决明胶,20.045,427,1.5,g/kg,,
12.10.02,半固体复合调味料,决明胶,20.045,427,2.5,g/kg,,
12.10.03,液体复合调味料,决明胶,20.045,427,2.5,g/kg,,
14.03.01.03,乳酸菌饮料,决明胶,20.045,427,2.5,g/kg,,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量"
14.04.01,可乐型碳酸饮料,咖啡因,00.007,,0.15,g/kg,,以即饮状态计
—,"各类食品,表 A.2中编号为1~4、6~9、11~30、32~49、54~61、63~68的食品类别除外",卡拉胶,20.007,407,-1.0,GMP,,
06.03.02.02,生干面制品,卡拉胶,20.007,407,8.0,g/kg,,
11.01.02,赤砂糖、原糖、其他糖和糖浆,卡拉胶,20.007,407,5.0,g/kg,,
13.01,婴幼儿配方食品,卡拉胶,20.007,407,0.3,g/L,,以即食状态计
—,"各类食品,表 A.2中编号为1~5、10~62、68的食品类别除外",抗坏血酸(又名维生素C),04.014,300,-1.0,GMP,,
04.01.01.03,去皮或预切的鲜水果,抗坏血酸(又名维生素C),04.014,300,5.0,g/kg,,
04.02.01.03,去皮、切块或切丝的蔬菜,抗坏血酸(又名维生素C),04.014,300,5.0,g/kg,,
06.03.01,小麦粉,抗坏血酸(又名维生素C),04.014,300,0.2,g/kg,,
14.02.01,果蔬汁(浆),抗坏血酸(又名维生素C),04.014,300,1.5,g/kg,,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量"
—,"各类食品,表 A.2中编号为1~62、64~68的食品类别除外",抗坏血酸钙,04.009,302,-1.0,GMP,,
04.01.01.03,去皮或预切的鲜水果,抗坏血酸钙,04.009,302,1.0,g/kg,,以抗坏血酸钙残留量计
04.02.01.03,去皮、切块或切丝的蔬菜,抗坏血酸钙,04.009,302,1.0,g/kg,,以抗坏血酸钙残留量计
-,"各类食品,表 A.2 中 编 号 为 1~62、68的食品类别除外",抗坏血酸钠,04.015,301,-1.0,GMP,,
01.03,乳粉和奶油粉及其调制产品(01.03.01乳粉和奶油粉除外),抗坏血酸棕榈酸酯,04.011,304,0.2,g/kg,,以油脂中抗坏血酸计
02.0,脂肪、油和乳化脂制品(02.02.01.01黄油和浓缩黄油除外),抗坏血酸棕榈酸酯,04.011,304,0.2,g/kg,,
06.06,"即食谷物,包括碾轧燕麦(片)",抗坏血酸棕榈酸酯,04.011,304,0.2,g/kg,,以油脂中的含量计
06.07,方便米面制品,抗坏血酸棕榈酸酯,04.011,304,0.2,g/kg,,以油脂中的含量计
07.01,面包,抗坏血酸棕榈酸酯,04.011,304,0.2,g/kg,,以油脂中的含量计
13.01,婴幼儿配方食品,抗坏血酸棕榈酸酯,04.011,304,0.05,g/kg,,以油脂中抗坏血酸计
13.02,婴幼儿辅助食品,抗坏血酸棕榈酸酯,04.011,304,0.05,g/kg,,以油脂中抗坏血酸计
14.05.01,茶(类)饮料,抗坏血酸棕榈酸酯,04.011,304,0.2,g/kg,,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量"
02.0,脂肪、油和乳化脂制 品 (02.02.01.01黄油和浓缩黄油除外),抗坏血酸棕榈酸酯(酶法),04.024,304,0.2,g/kg,,
06.07,方便米面制品,抗坏血酸棕榈酸酯(酶法),04.024,304,0.2,g/kg,,
01.02.02,风味发酵乳,可得然胶,20.042,424,-1.0,GMP,,
03.01,冰淇淋、雪糕类,可得然胶,20.042,424,-1.0,GMP,,
04.01.02.05,果酱,可得然胶,20.042,424,-1.0,GMP,,
04.04.01.01,豆腐类,可得然胶,20.042,424,-1.0,GMP,,
04.04.01.05,新型豆制品(大豆蛋白及其 膨 化 食 品、大豆素肉等),可得然胶,20.042,424,-1.0,GMP,,
05.02.01,胶基糖果,可得然胶,20.042,424,-1.0,GMP,,
06.03.02.01,生湿面制品(如 面 条、饺 子 皮、馄 饼 皮、烧麦皮),可得然胶,20.042,424,-1.0,GMP,,
06.03.02.02,生干面制品,可得然胶,20.042,424,-1.0,GMP,,
06.05.02.04,粉圆,可得然胶,20.042,424,-1.0,GMP,,
06.07,方便米面制品,可得然胶,20.042,424,-1.0,GMP,,
08.02.01,调理肉制品(生肉添加调理料),可得然胶,20.042,424,-1.0,GMP,,
08.03,熟肉制品,可得然胶,20.042,424,-1.0,GMP,,
09.02.03,冷冻水产糜及其制品(包括冷冻丸类产品等),可得然胶,20.042,424,-1.0,GMP,,
12.10.02.01,蛋黄酱、沙拉酱,可得然胶,20.042,424,-1.0,GMP,,
